review_id,star_rating,helpful_votes,total_votes,vine,verified_purchase
R2EKBIWC6IX0D4,5,19,20,N,Y
R3RVWFU28610ZQ,1,69,70,N,Y
R1ZWWV4OAVENDP,3,15,21,N,Y
RMK8I6NOKARTW,5,31,32,N,N
R3RKQA156KQKE6,5,38,42,N,N
RNP3NBR5RTM4G,5,46,47,N,N
R12FGVUMEJT1AT,5,45,49,N,Y
R1RHRLIWUKGIGB,2,10,20,N,Y
RLTOZ4SGT7KQT,3,18,26,N,N
R3FUKJ4JYP2V4H,5,27,27,N,N
R3BMWLZUICZUHG,5,17,22,N,Y
R7VJ6PEQJVLXB,5,25,26,N,N
R3UB4BQIHSL1IP,5,17,26,N,N
R239ETN9AYHQ35,5,25,26,N,N
R1ND57EXSB8NE,5,27,33,N,N
R1W1WTS8AD4A9Q,4,59,63,N,Y
R3S1IMPXP8W316,1,21,32,N,N
R3NUHOPP8RM9Y4,4,29,29,N,Y
R1H4BUGIY4V3BQ,4,26,28,N,Y
R3V8ZXFGMGXE7A,5,28,28,N,Y
R1WX99TUAQWY1N,1,22,23,N,N
R1K61TFI28F0TU,1,14,27,N,N
R1DZM041G5I5O4,1,30,56,N,N
RIGIMJT2307W7,5,36,42,N,N
R3GFGIPIF3V6D8,4,27,32,N,N
R2WNI4XA637F5R,5,18,20,N,Y
R3KAR5D6QJDDNZ,5,47,51,N,N
RAXESGNQ8KY30,4,26,28,N,N
R38YVWZVUA3YIW,2,15,24,N,N
R2J7427NC17DIR,1,63,69,N,N
R2XJNFJIJSK18G,3,12,20,N,N
R1FUCUJQE4W9Y,3,18,21,N,N
R1JPEXR4QNKIV8,1,79,87,N,N
RYLNNJE6JFNEO,5,14,21,N,Y
R6SHURRLZKF10,3,39,51,N,N
R1598YOGLLN32U,1,21,28,N,N
R1JRB5CNX9B78M,4,20,20,N,Y
R2NA4T83ZDRATT,4,37,38,N,N
R242QT569IWKX1,5,20,35,N,N
R1UH3VLQM0CGYU,5,22,22,N,N
RCF25N9J2E4J8,1,13,25,N,N
RKETTAAVV4NQ6,5,25,27,N,Y
R2P7P76KIVDD6P,4,16,23,N,Y
R23BEO37Z4O9FR,5,27,27,N,N
R15VLVZV6TJY5Y,5,70,74,N,Y
R25XRHDP9Q0X5E,5,29,30,N,Y
R3G7JSJEA77JYU,5,26,28,N,N
R3P1TO3SQE1RM8,5,21,22,N,Y
R21NDC492KHT1M,5,26,26,N,Y
R31JPNVQGPNZWK,4,36,36,N,Y
R2A58Y1GL03JYF,5,272,294,N,N
R32RJJQJ0LGBZ3,5,27,27,N,Y
R1G9K3XYFZ3PQ,4,27,28,N,N
R1KN7F2DKEEJNJ,5,58,61,N,N
R4DLD2ZB34SGH,3,37,49,N,Y
R39MPY39DKIHL0,5,21,25,N,N
R2QVM9BG2995MC,5,34,35,N,N
R38KBPSLXVTFO0,5,33,33,N,N
R11FIFR7UHEZNE,5,603,632,N,N
R2WJSP1K3BNDD4,5,49,50,N,Y
RRTK14JELWD20,5,12,20,N,N
R11Q44MYJ0F0PA,5,44,47,N,Y
R3B4SPDA7MCA2R,3,21,25,N,N
R14QSN7O1OIGP9,5,19,22,N,Y
RHGPZYLWQPI2A,1,12,21,N,N
R36039L0UILYY0,4,75,79,N,N
R96H7Q9JE4ETH,5,58,59,N,N
RR5EIKVH39A0H,5,27,27,N,N
R25IGN74G9IO51,3,15,30,N,Y
RKE02FKTEDLNT,5,114,123,N,N
R2JEF97PBMUV7I,2,14,21,N,N
R1YCZAWDZC2K9U,1,20,32,N,N
R293DAAG6DPFP6,5,17,20,N,N
R3BIY6LBGRPLK4,5,19,26,N,Y
R3MCXQ88D10B0U,3,41,53,N,N
R2D0Y8J50DMWZR,5,33,37,N,N
R2TIAFE0VBREL6,4,18,20,N,N
RBRR36LAE4IJS,2,16,20,N,Y
R1XP8JQE182NPA,2,14,25,N,N
R38S7BVQ84HVZQ,5,50,51,N,Y
R27LGWW0Z1W5P,5,24,25,N,Y
R2JUF7TLPQPRPK,4,23,24,N,Y
RTDR8GQNXVJYN,3,21,23,N,Y
R2U591XSQ2HTTG,4,151,167,N,N
RKJ39GDRWGA7A,5,46,46,N,Y
R1QP9848PIPXQS,5,21,24,N,Y
R2XDTDAX38QVQF,5,23,23,N,Y
R2XEFMKQSUVYA8,5,21,21,N,N
R6Y2NM19SIBCO,5,25,31,N,Y
R1UJ7P0SK0T2RA,5,89,89,N,Y
RNQ984PKHPQP6,5,31,31,N,Y
R3EQSKP6Z68P3Q,4,17,23,N,Y
R1M7YPT7GL6RLE,5,28,29,N,Y
R3RHBWGCMKQN6S,3,30,40,N,N
RJD5DOL9PJ658,5,21,21,N,Y
R3S0TCGTA1S6HY,2,21,26,N,N
R1E852TBU79NC2,5,20,20,N,Y
R2YHA7JRF3J0Z3,5,22,22,N,Y
R2MMG1AAAPUSVH,5,28,40,N,N
RBTCDTZ9D4FQH,5,19,21,N,Y
RPUTTXXE7LGMY,1,34,38,N,Y
R2SHQFYLW8HQ2P,1,17,21,N,N
R3P7YDLVTAZ3E9,5,24,24,N,N
R584G3DYF26KC,2,16,25,N,N
R2FNVZAUMEMSGV,1,31,35,N,N
R20BYA458YO8H,3,15,24,N,N
R1G1LP324FXYGY,5,33,34,N,Y
R2PFFM32ABPP6J,2,24,24,N,N
R39P43JUY4CTDG,3,61,64,N,N
R1N98BKNY0X5SL,5,43,43,N,Y
R3DIDQJS9H6APJ,4,39,40,N,N
R3CS730PEIX1IC,1,26,27,N,N
R3UXDJAPA9I8K2,5,21,27,N,Y
RPGCTFWT5B5HR,4,22,22,N,Y
RXMVHTOZW8D1X,5,26,28,N,N
R34WAC4512I7US,3,33,37,N,Y
R1L5VFKBKT60MY,5,24,27,N,Y
R3KEU9G274W0AO,1,31,48,N,N
R310WI55BYK0XG,5,33,34,N,Y
R1A5YNPXXW3GNR,5,18,20,N,Y
R1S6QELD7HK9Y,5,48,50,N,N
R3KBMKNH89H9MK,5,28,30,N,N
R2556O376PA0RM,1,13,23,N,Y
R8CAFUB3RVAXU,2,18,32,N,N
R9D9FPOWGYPSP,3,22,26,N,Y
R2E1U3UDNRTMTE,4,24,28,N,Y
R3H4EN2AN6NIVJ,4,152,165,N,N
R3I9ODRFHEC8K6,5,57,59,N,N
R1KPMIKHS8E5O1,5,20,24,N,N
R2WKJ6LL9TX5X0,1,38,45,N,N
R2X714MUCUBEKM,1,14,22,N,N
R1HCBOOL60BLIF,4,29,30,N,Y
R1VGC9W3PMMBPJ,5,28,29,N,Y
R24VU3L5PZ9V5T,1,17,24,N,N
R4W0T915OQXIS,5,34,35,N,N
R3SUN8SNEBBSO1,5,39,39,N,Y
R1CBDT6SLRH6JJ,5,23,24,N,N
R38QC9ZYHA4WSQ,2,35,41,N,Y
RWMYI3QZXJM93,1,33,45,N,N
R1HFZ5M0N9VTG5,2,18,27,N,Y
RHL3PPMUCOZKL,3,15,28,N,N
R6EMLB5PUE72S,5,27,30,N,Y
R1X4KI1HBM89WX,4,38,44,N,N
RM5J7AMMK1SE7,1,27,35,N,N
R399Z5I66VPM1G,2,23,29,N,N
R19PYLTL3WOT09,5,40,47,N,N
R8TEG6QYIQAQZ,5,21,21,N,N
R4VAASM3AP0RE,5,23,25,N,N
R21SP4FUHQRKWI,5,39,45,N,Y
RI5SE6U3B2JJ0,1,17,27,N,N
R2GH9CWMV2AZVK,5,32,54,N,N
R1IYGY0EUWYVPW,5,40,41,N,Y
R23R4688CO6Y2L,1,22,37,N,N
RUMZQQJ67ZM82,5,49,52,N,N
R65Y6QX5YQ3QT,4,17,21,N,Y
R29IARPFL8DHZV,5,25,25,N,N
R2TB8WJVGLDSA6,5,35,35,N,N
R29JP013HWSB36,3,13,25,N,N
R1JRLLHG5B9IA0,5,49,49,N,N
RZ7DXO9CV7BBI,1,18,20,N,N
R1JAPW4XZ9I43S,5,12,20,N,N
RH45W7XBPT0QD,3,19,23,N,Y
R2JFR8VH1N8XG2,5,33,37,N,N
R253KPQOVM7SIH,1,22,22,N,N
REDYQJF5HH2IK,5,37,43,N,N
R2LR90PHN0T7ET,5,20,23,N,Y
R2R5Q63EF687XT,1,15,20,N,Y
RJ6IVZM7CL0I1,4,31,31,N,N
R32LM0VOZXKFNB,5,25,28,N,N
R18SQAG8699OWD,5,46,47,N,N
R25TAWPJKTS4K0,5,27,28,N,N
R2JGCKOXEMDTXH,5,35,35,N,Y
R18G9OMXBHZJON,5,19,20,N,N
R1A5I41E7OIVB5,5,31,31,N,N
R2B39CKTG0QB16,5,24,24,N,Y
R1JD1AM5FS2NML,5,29,30,N,Y
R32989G0YVZXA9,4,37,42,N,N
R2J881XHHW7YMV,4,13,24,N,Y
R33HT3VYMFBTW7,1,11,21,N,N
R31X10VK42LFVJ,5,23,25,N,N
RRRDKJDCYSJ6L,5,45,47,N,Y
R3HA8Y1JYHZ3U2,5,17,20,N,N
R3QFZLC37E8KVM,2,15,29,N,N
R39UKDD3U850CM,4,17,21,N,N
R34HNQAHNAMRRL,4,36,37,N,N
R2KN0YKOMXZSFE,4,59,77,N,N
R2L4X7RHGK95A,5,79,82,N,N
R2AKEM0GGSMZQU,3,45,47,N,N
R2T8Z5EX8XY1QT,5,43,44,N,N
R2OFLBY4TM81HH,5,45,50,N,N
R1AM9YZH2ODSEF,2,22,30,N,N
R221X8VT4PSJKA,3,30,32,N,Y
RTYND6IY52Y03,4,15,21,N,Y
R1QYN1EZMXDEQ5,1,26,30,N,N
RTB6TRP6Z9OPN,2,15,23,N,Y
R2EMCB3ZC0VGGZ,4,20,21,N,Y
R26JBS69ALV87V,5,28,30,N,Y
R3E72T8GDHZ5Y1,5,66,78,N,Y
R144ZFNNZKYW36,5,29,29,N,N
R127Z41SPWD8RP,5,22,26,N,Y
R1GQQHJJYNINOM,1,23,28,N,N
R3F0HNDIFGFXFV,5,37,41,N,Y
R1AK2141SMNO76,5,45,47,N,Y
R1H3TZTKUI4W5C,5,165,169,N,N
R1V4I9IYINDO,2,13,24,N,N
RRMX01PXZ5N0Y,4,71,74,N,N
R279DFTRNFOXPG,1,11,20,N,N
R2G3KAF6DSARGH,5,32,36,N,N
R1LIJ5LEWQQL2F,5,27,33,N,Y
R25YHHWYDSHV26,3,25,27,N,Y
R1ZDKAS183DN4J,5,60,61,N,N
R1JDBOFASFT1S,4,30,31,N,Y
R23XI6UHFK95BC,1,20,34,N,N
R3TV0ZJS4S60CK,3,19,20,N,N
RQB2MBC621YZ8,5,56,62,N,N
R28YRIM3WWLOJ,1,25,30,N,N
R3VK1KZRMBYEIZ,5,22,22,N,N
R27234H03Q7Q9X,1,24,27,N,Y
R3A5Q1FP9MFBOR,1,13,20,N,Y
R2LQDOM0Z6LI2G,5,33,34,N,Y
R1M4787NO4I90G,4,28,38,N,N
R3JH0J1R6OC80J,2,18,20,N,N
RPZJG99OJLDGF,4,23,24,N,Y
R3BJSCJQTR1JNA,5,42,42,N,N
R3GAUDZ9N34HEW,5,23,24,N,N
R2TA11T5J3P4R5,5,22,23,N,Y
R3BG2KRJMDV9HT,5,33,34,N,Y
R25KKHMB01VDLH,3,66,68,N,N
R2CVQ6X6FEF8HX,1,18,22,N,Y
R3P9LE4C82D3AK,5,217,239,N,N
R1JVIA88674SX5,5,21,22,N,Y
R1VVRZXBNJW65J,5,24,25,N,N
R24OO6C96UP8GP,5,37,38,N,N
R2KS118W8KELES,5,26,28,N,N
R12T3U7XW5J9UI,5,20,20,N,Y
RTG0FWVNBAN2F,1,68,86,N,N
R14BKCR0WI66NI,1,25,33,N,N
R1L7X6SG1BB18Z,1,93,114,N,Y
RTCTZR9F507WJ,5,59,59,N,N
R14G5J4PB6LU3O,1,35,45,N,N
RUFFE737J4162,1,31,38,N,N
RGJF56DLXLPDM,1,20,28,N,N
R22Q6BJ0FY44KM,5,36,37,N,N
R2O74KB27MSK74,4,15,21,N,Y
R3IRR704NPDF0B,1,15,22,N,Y
R3LI4P3TY6ZO9R,1,42,57,N,N
R3H1KMWZDVWC1,1,33,50,N,N
R3DWD9G05U5ZF8,5,15,20,N,N
R3QAO97Q4V7UCI,5,39,41,N,Y
R5PLSM2I5XNPV,3,105,125,N,N
R11L41N77RDXMA,1,15,24,N,Y
R1PNNR93PVIC17,1,15,24,N,N
R1HBRCPYO3NRZO,1,22,33,N,Y
R2QB5H976FQNQG,5,38,44,N,N
R29VNW3BADHPG8,1,13,22,N,N
R7Z0JCYWG5AWY,1,30,32,N,N
R38HOUFTO9YGOQ,1,12,20,N,N
R43NCDUUB2Y03,1,24,39,N,Y
R9ANQC1520NRI,1,33,53,N,Y
R389NS2QK0AWBC,5,37,43,N,Y
R1K12NNBLACD62,5,20,20,N,Y
R3BYXBP6LGCIVE,2,18,23,N,N
R1PONGSZ1JI4EW,1,20,31,N,N
R1PDU4GD10MHIE,5,126,138,N,N
R24X4Z9Q1JKA1Q,1,32,48,N,Y
RQD563Q440X21,1,29,41,N,N
R2XUYBKQW57K0J,5,11,20,N,Y
RVHWON7IFWQMO,2,25,37,N,N
R2GG6ERWKGKINE,2,24,39,N,N
R261D6IE0378UG,5,17,20,N,N
ROZS4TJ0Z6XNG,4,26,27,N,N
R71PR6PLC5ADR,5,51,60,N,N
R5W17DQBMRCZ6,4,23,25,N,N
R6Z2FV8HH3KW2,5,18,31,N,N
R1QOCGZ0RKD6R1,5,64,67,N,N
R19HLB65K9S8PM,1,23,28,N,N
R2TC9X3JVBT9W6,4,25,26,N,N
R2YUHHJLQIUQGX,5,36,37,N,Y
RSDKKWW4HE0E3,5,34,36,N,N
R3F69GH3OJ0743,4,46,46,N,N
R1HUPD0KJ7W379,5,42,45,N,Y
R3SWIPLD90K9BG,5,17,20,N,N
R2NQRI1I87QN3A,4,18,20,N,Y
RNEXCHUJZ9T7T,5,20,20,N,N
RKP2SD2XZZ3TM,1,35,36,N,N
R1TZTHH50EM5CF,5,46,51,N,N
R2R2OCCTC8IROF,4,25,29,N,N
R26QYKW1HF30KJ,5,24,24,N,N
R2LFK484HV0S2E,5,81,91,N,N
RD8WTK7RIYXDZ,2,28,37,N,Y
R2C2HXRV9DEOLF,4,25,26,N,Y
R2Z3BS4Y9D9YK,4,22,26,N,Y
RQ454G7J0BHZM,5,18,23,N,Y
R3SUWCZNPO6S2O,1,24,29,N,N
R1P7AB2AM157WO,5,18,22,N,Y
R2ELNDFDFHWJHV,2,25,40,N,N
R30TE3PGYY93SC,5,30,31,N,N
R10IN9N41MZT24,5,22,25,N,N
R8FLU6FAFRAJ6,1,33,43,N,N
R3J2QMGEE8K10E,3,36,37,N,Y
R21J4YGWX4W226,2,20,21,N,Y
R3B3TLKOXKOYO1,1,20,24,N,N
R6MLGDZ1T2Z3U,5,19,22,N,Y
R30XY7YKZ6K1TA,1,26,33,N,N
RR2E0JYPJA53K,4,36,41,N,N
R271G0A361HOWA,5,28,32,N,N
RQH1GRS945TX2,5,21,21,N,Y
R3O9H71MFU5G04,2,34,37,N,Y
RWV88NXAV9ZYH,5,22,23,N,Y
R39RVGQERTEBLJ,4,53,55,N,Y
R12LJYSO7RKJ0Z,5,35,39,N,Y
ROFVF3EOJ6I6W,1,17,27,N,N
R1C351ARAE67T6,5,23,23,N,Y
R1M8F6MC32ZYBU,4,22,23,N,N
R16N2PBRXNP7O5,3,33,35,N,Y
RK469GMNN2SQ3,5,20,20,N,Y
RXP0PHO9KDIN6,4,16,21,N,Y
R2B398HTK3QYJH,2,21,23,N,N
R38S9Z54N125GN,5,14,22,N,N
R30W2OKVI0X4DG,1,16,32,N,N
R3SDQGZPP2CUP6,5,23,34,N,N
R644VNV4KTXQW,5,28,28,N,N
R1431HUBBEZZAC,5,53,60,N,N
R37ODZ0RCF3L6Q,5,114,118,N,N
RI4WQ4C46ZXKR,1,32,43,N,N
R358BLXA9YHX36,5,78,81,N,Y
RM4HQ2K86CNOB,4,21,27,N,Y
R1DMMKFUHL1DI4,1,83,89,N,N
R1KQALFX9PW0E4,4,31,32,N,Y
RRK7QNLQU5H2E,5,35,37,N,N
R2HGYB0ZBM3SD7,5,13,23,N,Y
RHIDCLB0BBU4,5,45,45,N,Y
R2Y6F9470Z2BAT,1,17,26,N,N
R22I6T0TFKGPTL,5,19,24,N,N
R1GC4P6YPCXZWV,5,50,61,N,N
R1XSVAGU3VW9H5,5,95,111,N,N
R2EY2NAQ1BVFPR,5,48,65,N,N
R3P9D50KQ9HR8K,1,80,97,N,N
R34GIYIVF0GEHE,3,21,22,N,Y
R3QFQF0N89IDV5,5,18,21,N,Y
RXDAU26P1WAAO,5,28,33,N,N
R163Y5T5ZC98QT,5,25,25,N,Y
R3PWKHR3M0C2GK,2,14,20,N,N
R3D1WKE3PSB5AU,5,22,23,N,Y
R2ZQNLGMAT8ERV,3,18,20,N,Y
R2S3AKSGHH3427,5,47,47,N,Y
R2I61PJBHM91M7,1,10,20,N,Y
R2GQFZCNQLFSI0,5,20,27,N,N
R1GPFJXOQDVMJS,5,27,28,N,Y
R24JLNR58PTTFS,4,21,21,N,Y
R353OH01Q7GUPT,5,62,62,N,Y
R24M9S61EWZ6FJ,5,29,29,N,Y
R1TQW8F0UHER2H,5,21,23,N,Y
R1ESS4PIMB92YV,4,28,29,N,Y
R3O4ZII6MLUVGA,5,86,89,N,N
R1V0QHMUPEGBSG,5,24,25,N,Y
R3Q49TEI7KFXOP,1,12,24,N,N
R2BBK8KMAGZCC1,4,28,28,N,Y
R3QEKS1Z4RSJJT,5,19,20,N,Y
R2HKR1SM99FXXZ,4,38,50,N,Y
R3KI0W9UAHZ2AI,4,41,44,N,N
R1MDM0B885BDZM,5,37,39,N,Y
RC2H3HMP5R31Z,4,16,20,N,N
RRGPNEPS682LH,5,22,22,N,Y
RTJD3RU49L7MA,5,19,23,N,Y
R16ZHWW71SGVX9,1,33,36,N,N
R1H4JLXVR2Z2UI,5,29,39,N,N
R1RT5EG3560FZZ,5,25,26,N,Y
R3LLEOJFV9GKTJ,5,15,20,N,N
R2OKGZDEJB2XUV,4,20,32,N,N
R1KIFPM6KABZNE,5,22,24,N,N
R2C7I0IEVE632Q,5,85,109,N,Y
RX1EB1PG0LAX2,5,39,41,N,Y
R3B2BSRSJFXDJE,1,11,22,N,N
R1WUBWQDI9IX24,5,42,43,N,N
R3FCSQ2WJJ25HN,5,43,49,N,N
RXMLD61ALROQP,2,25,33,N,N
R30DBB98EXEZ9N,5,30,31,N,Y
R3JBTYKW3FVHV0,5,287,290,N,Y
R3I7U7COXRGSUQ,5,25,29,N,Y
R2NUJHYUJEKYMD,3,32,44,N,Y
R2R6TVV4CMY9O9,3,38,42,N,N
R25M6X7BFGND80,1,16,31,N,Y
R1I460R3ZLAHUP,5,24,27,N,Y
RMTT5HHPHHGWE,5,30,35,N,Y
R1QQ9H44XSGN31,5,27,33,N,Y
R2QUIPA68EQC44,5,18,20,N,N
R1CCY3RX9NADLB,1,40,43,N,N
R2PQSS2HJ891X0,4,18,25,N,Y
R2KR08BT42QBTS,5,70,72,N,Y
R201AFG4H2HCGN,5,53,62,N,N
R1V9SH8L58GE6V,3,44,45,N,N
R1QKV5Y8M7QZWV,5,18,22,N,N
R309N53UDQV0QQ,2,56,56,N,N
R6E1GT4V8NUG7,5,22,24,N,N
R29F4L718J60I9,1,16,26,N,N
R2KEH7JHKMAOV8,1,25,31,N,N
RP28J9W3TX48V,1,11,21,N,Y
R20JMDRK2VWX8X,5,35,43,N,N
R2LPI5DTJ2Q4BF,5,21,21,N,N
R24RHBZMQ1LZIO,1,33,52,N,N
R33CMNONS7HKX6,1,27,28,N,Y
R34CEQV0XML2BL,5,53,54,N,Y
RLH5FS8F5AYSD,1,21,21,N,N
R2UCZNM09FWSI9,5,26,31,N,Y
R2W8MA387EPCG2,4,29,34,N,N
RI6FF9IBPYF9H,4,29,30,N,N
RC8W3BCVLMWIR,5,32,43,N,N
RU7T6XH3LJT0N,4,43,46,N,N
R26X41DM7B3G13,4,18,20,N,N
R3JJSXPS7ODAQI,1,17,25,N,N
R2DR4A6Q6HRRVU,5,39,43,N,Y
R1EVWZJCGJ1U5R,5,35,38,N,N
R1IQM0DWWCBG5J,5,20,25,N,N
RHEHA5VEJLTMU,5,52,66,N,Y
R2NP7JWC1J8WHQ,4,50,61,N,Y
R1SCO5HOZY2CT3,1,37,45,N,Y
R3OM02M8OMLF2I,2,16,30,N,N
RPYUV0YL3LHCN,5,25,25,N,N
R1DKM6LL0PF7J6,1,26,29,N,N
R3J72M8SKE6MW9,2,11,20,N,N
R2TQKC1C7ROQTT,4,20,20,N,N
R269DPXICHS9O5,1,14,22,N,Y
R3AIZB4ZOZPSJZ,1,23,32,N,N
R3P339R939SO1P,5,28,29,N,Y
RL052Q1EXKHP1,5,54,58,N,Y
R3P6UUO9R0044Q,3,61,82,N,N
R2UVZWUKQVG8PA,5,144,144,N,N
RTFNRJPDRBLIS,5,36,38,N,Y
RMUHXSDOBUPSR,5,24,26,N,Y
RDGW5ASMMK0VZ,5,20,23,N,N
R3NPLWWL0ZH67M,5,45,47,N,N
R1TV48MP8E9NHA,3,128,183,N,Y
R3LVX5E31KCNOE,5,46,67,N,Y
R1ATAGD8UTC920,5,23,25,N,N
R2YTMECRBXT87V,5,57,62,N,N
R2EVEOTULCLMRL,3,90,125,N,N
RKKGZKEC8XFL4,4,29,32,N,N
R1JZYOAPJMOLS3,3,23,45,N,N
RZ0E1VYT0TGHV,5,28,28,N,N
R3V3U8RZVOD21K,4,22,22,N,N
R2NTJ3916Z794M,1,19,28,N,N
R3B82R4M716PPS,2,22,27,N,N
R3D71HF1ECWCS5,1,16,27,N,N
R1I4GWDQXFEA9Z,5,21,24,N,N
R179FGCS2KYV5B,2,24,24,N,N
R2GLZM4EL05WGS,4,20,21,N,Y
R39NUYIBL7SPCW,5,50,54,N,N
R1BGR6YYSBX9W8,5,30,42,N,Y
RL7OHB54YV0UP,5,23,26,N,N
R3UTI5VBYOQAX8,5,93,110,N,Y
R3DR6H75GQFQSX,1,18,32,N,N
R300F7UD6BJ9DL,5,25,28,N,N
R2322MWTOZQBBC,4,29,33,N,Y
R2O5X1P1TNLWVF,5,52,61,N,Y
R2L8YABNJJLCEU,2,38,46,N,Y
R2B7BKZ6JE8PSX,5,118,140,N,Y
R809MFOPLRVOS,5,19,21,N,N
R2GW04LFT7DC4M,3,20,22,N,N
R3B39JZ85H39KA,5,90,97,N,N
RLB4NZ9R10KDS,5,20,20,N,N
R3R425M5TGTQ8Z,1,40,41,N,Y
R1L340KMYCAYC,4,24,27,N,N
R3PZU5I1PGANZ5,5,29,30,N,Y
R2GEZGO7JBUE6H,5,21,22,N,Y
R1FP100Y7XKS50,2,22,37,N,N
R2W1E2WYGB6J6G,5,22,22,N,N
R3OS125I1DK7ZY,5,61,67,N,Y
R8TPXRPHR3UEY,4,25,28,N,N
R2GVWGUHTND1CE,5,20,22,N,N
R22XF48QR5DZUN,4,44,45,N,N
R23QP6X664M8P5,1,22,42,N,N
RGCBMAQ0Q63CK,5,19,21,N,Y
RCNHVPC63BN6C,5,28,28,N,Y
R32VH4C0REBWVZ,4,19,20,N,Y
RXVZCAGX5XWPD,3,24,25,N,Y
R1MMILMUYEVOAE,1,33,61,N,Y
R2K5RJ6D08M1CP,5,53,61,N,Y
R186ILV7G7ATNH,4,23,24,N,N
R2YGO6M3KPGRL7,1,14,25,N,Y
R3GXQGKPE4X0OX,5,42,50,N,N
R1TUGNXZSBZOJ9,4,28,34,N,Y
R3F71A2WU5LCR6,5,49,50,N,N
RXREYGW471ZNY,3,19,20,N,N
R1U7IREHBU48AU,4,19,22,N,Y
R214U38C53GOKN,5,68,72,N,N
R1BNCAY4HV6KG,5,31,32,N,N
RU7FFM9Y5BPUD,5,17,20,N,N
RR63R9M0PAZKU,5,20,20,N,Y
RKLSIPMBFKRZ2,5,26,27,N,N
R2BLKEW5ZUFGAF,5,227,233,N,Y
R2UVYMGCKEYTZ,5,24,28,N,N
RH3PO0BNDR5UP,4,24,24,N,Y
R2E9ME8GLC3W8N,1,12,21,N,Y
RN8N1P6JELOS6,5,14,20,N,N
R1WWMLHR54VIPD,5,48,49,N,N
R19HFSG26ZS859,3,18,29,N,N
R2JHZHRW5E1BWS,5,33,37,N,Y
R2LN169IG3R14D,5,54,56,N,Y
R24R2JPHS8FCT9,4,20,23,N,N
RM8ON3DDH0S89,3,22,30,N,N
R1YMJPIAIDSLDS,1,15,21,N,N
R2UJJ80ZR5678G,5,32,33,N,N
R2PAX2PRDB41TO,5,31,33,N,Y
R19VJ0EYH70EFT,3,29,38,N,N
RPBA046SXM260,1,38,45,N,N
R3JKM2LG974QRF,5,28,28,N,N
RO4WA9P9IFEPK,2,25,26,N,N
R11NPODMUJDC38,5,46,48,N,N
R16F9ONUBB919C,5,15,20,N,N
RE9PU7DEQSIL5,5,54,56,N,Y
RZ7UU6P6X8TUP,5,33,34,N,N
RV63EJS29ETBQ,4,20,22,N,Y
R10S9JWSLENEID,2,13,21,N,N
R2W705AJ6NCL0E,2,15,21,N,N
R15QHCEFC5XRXL,5,19,21,N,Y
R2373OS7G30SIY,5,30,30,N,Y
R6EQVB48CHDG0,5,28,35,N,Y
RUIS6CKM3FZZY,2,17,26,N,N
R2EA8KBRDIKLPZ,5,31,35,N,N
R39QYULINLEXML,4,30,32,N,N
R1DF6UINBP8DCC,5,23,24,N,N
RNTAWPV7JCIY4,5,21,24,N,Y
R2GX37JT9F6VZQ,2,20,23,N,Y
RJSNAERJWTMRN,5,18,22,N,Y
R2DSFER8MDRFNT,5,22,29,N,N
R3D765H6C9RHKG,5,23,23,N,Y
R3FA6D1FU13OES,5,46,52,N,Y
R1OSUIEPXIQKMN,1,20,35,N,N
R2DMM11G7CS8IL,5,22,22,N,Y
R317B1ICZAMLQM,5,32,34,N,Y
R22NOYK9HHVAM5,4,21,27,N,N
R2DWTKUKEY5IZ8,5,110,124,N,N
R2Z2AE5G8Y63TZ,5,32,35,N,Y
RV9F6RCF36W4B,5,39,44,N,Y
R1OUADHQ02Q5CQ,1,15,25,N,Y
R29IAQVWQF333T,5,19,21,N,Y
RECQUXLU68IOB,5,26,26,N,N
R245OGHGI6NY7Y,5,26,26,N,N
R3HY4Z2U05YNKS,1,26,40,N,N
R1X4JAPF6T3WY,5,21,22,N,N
R1AP05VQ1HB6VL,5,37,37,N,Y
R3AQSEHPSBT3CO,5,31,34,N,N
R1I1XD8Z4QD3FE,5,71,72,N,Y
R2CSOM4E2WV83E,5,80,81,N,Y
RBRLBML148Z9I,1,27,41,N,N
R201AA5TDORL2S,5,295,298,N,Y
R3FFS7D30X9ZPJ,1,32,49,N,N
R3NDQ8UNK9AL2V,1,67,69,N,Y
R1AR1RULCB53JD,2,14,22,N,Y
R1CQMKUPFTZJIR,1,26,26,N,N
R2XWNNUM6HNNXP,1,27,27,N,N
R4YV7QTOXB09W,1,15,23,N,N
R15NSS0OG43D0C,4,19,23,N,N
R1R3EM6FCGKA9I,1,25,25,N,N
R2R4GWJM8PFXQT,4,609,680,N,N
R1UZ7SPI4VH6KD,5,31,33,N,Y
R2VXZD428VJKEU,5,23,25,N,Y
R26OC4W1UVOIH3,5,103,107,N,N
R375FWWFTALCJI,5,32,35,N,N
R1V9AP36F13R2O,1,15,23,N,N
R11KRCPDC2KJAK,1,16,26,N,Y
RB3SGI3XLEBF6,3,19,26,N,N
R3JT65RAA7MB7D,3,18,25,N,N
RTZEIFMX521WM,5,24,26,N,N
R3IWNXNFS3TGVJ,4,17,20,N,Y
R24WAL6HJBUAGT,4,20,21,N,N
R2ZPCHEQBE6BHA,5,274,278,N,Y
R3W3QYBGYWG2VM,1,13,20,N,N
R2YSC86I2H1LKQ,3,48,48,N,N
R1Y2XHF0VXSQKM,5,21,21,N,Y
